adsh,tag,version,coreg,ddate,qtrs,uom,value,footnote
0001304280-18-000055,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180331,0,USD,1353000000,
0001304280-18-000055,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,1419000000,
0001030469-18-000060,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,37951000,
0001030469-18-000060,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,41898000,
0000097134-18-000042,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,208119000,
0000097134-18-000042,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,209516000,
0001452857-18-000039,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,227468000,
0001452857-18-000039,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,188487000,
0001637558-18-000022,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,327000,
0001637558-18-000022,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,1970000,
0000927003-18-000056,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,110440000,
0000927003-18-000056,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,87429000,
0001262463-18-000310,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20170531,0,USD,9800,
0001262463-18-000310,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180228,0,USD,,
0001262463-18-000305,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20170531,0,USD,9800,
0001262463-18-000305,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171130,0,USD,,
0001616862-18-000068,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,94800000,
0001616862-18-000068,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,92600000,
0001371285-18-000223,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,31985000,
0001371285-18-000223,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,20367000,
0001104659-18-066648,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,1880000,
0001104659-18-066648,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,3175000,
0000882104-18-000117,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,15437000,
0000882104-18-000117,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,31183000,
0001555177-18-000034,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,30068000,
0001555177-18-000034,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,56951000,
0001159036-18-000043,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,27656000,
0001159036-18-000043,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,22133000,
0001056903-18-000022,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,GoldenStateWaterCompany,20180930,0,USD,1350000,
0001056903-18-000022,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,GoldenStateWaterCompany,20171231,0,USD,6105000,
0001056903-18-000022,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,2411000,
0001056903-18-000022,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,8251000,
0001563228-18-000028,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20170630,0,USD,868272,
0000920448-18-000061,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,427000,
0000920448-18-000061,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,416000,
0001446687-18-000065,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,7271000,
0001446687-18-000065,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,9071000,
0001434842-18-000013,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,496000,
0001434842-18-000013,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,908000,
0001564590-18-029579,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,292000,
0001556244-18-000162,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180331,0,USD,368000,
0001556244-18-000162,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,181000,
0001594879-18-000071,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,2231000,
0001594879-18-000071,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,1554000,
0000276209-18-000023,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,1580000,
0000276209-18-000023,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,1973000,
0001062993-18-004925,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180630,0,USD,37240000,
0001062993-18-004925,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20170630,0,USD,23129000,
0001680525-18-000024,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180630,0,USD,1330,
0001680525-18-000024,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20170630,0,USD,4090,
0001670541-18-000065,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,2091000000,
0001670541-18-000065,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20170930,0,USD,2224000000,
0001193125-18-330953,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180630,0,USD,2578000,
0001193125-18-330953,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,4048000,
0001652871-18-000034,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180630,0,USD,1022,
0001652871-18-000034,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,1382,
0001654948-18-000052,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,38193,
0001654948-18-000052,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,134417,
0001632790-18-000107,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20170930,0,USD,13700000,
0001632790-18-000107,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,9900000,
0001101396-18-000043,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20180930,0,USD,1274000,
0001101396-18-000043,AccountsAndOtherReceivablesNetCurrent,us-gaap/2017,,20170930,0,USD,253000,
0000056978-18-000142,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180930,0,USD,243373000,
0000056978-18-000142,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20170930,0,USD,198480000,
0001062993-18-004925,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180630,0,USD,62205000,
0001062993-18-004925,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20170630,0,USD,80177000,
0001219601-18-000043,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20171231,0,USD,823000000,
0001219601-18-000043,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20161231,0,USD,693000000,
0001020859-18-000142,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20181031,0,USD,1114015000,
0001020859-18-000142,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180731,0,USD,579702000,
0001558370-18-009571,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180430,0,USD,346450000,
0001558370-18-009571,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20181031,0,USD,479327000,
0001417398-18-000043,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20170930,0,USD,206100000,
0001417398-18-000043,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180930,0,USD,218500000,
0000096021-18-000178,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180930,0,USD,4242419000,
0000096021-18-000178,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180630,0,USD,4073723000,
0000096021-18-000178,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20170930,0,USD,4333704000,
0000030697-18-000012,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180930,0,USD,100148000,
0000030697-18-000012,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20171231,0,USD,114390000,
0001338065-18-000025,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180930,0,USD,1234000000,
0001338065-18-000025,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20171231,0,USD,981000000,
0000821026-18-000082,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20170930,0,USD,196192000,
0000821026-18-000082,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20171231,0,USD,183238000,
0000821026-18-000082,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180930,0,USD,206380000,
0000104918-18-000116,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180930,0,USD,104892000,
0000104918-18-000116,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20171231,0,USD,185664000,
0000101830-18-000053,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180930,0,USD,3555000000,
0000101830-18-000053,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180331,0,USD,3711000000,
0001024725-18-000021,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180930,0,USD,1389000000,
0001024725-18-000021,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20171231,0,USD,1294000000,
0000034563-18-000055,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180930,0,USD,62504000,
0000034563-18-000055,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180630,0,USD,58498000,
0000868611-18-000055,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180831,0,USD,34967000,
0000868611-18-000055,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20170831,0,USD,33758000,
0001357615-18-000189,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180930,0,USD,866000000,
0001357615-18-000189,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20171231,0,USD,510000000,
0001357615-18-000193,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20161231,0,USD,592000000,
0001357615-18-000193,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20171231,0,USD,510000000,
0000949158-18-000124,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20171231,0,USD,162034000,
0000949158-18-000124,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180930,0,USD,74961000,
0001104659-18-065439,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20171231,0,USD,1602751000,
0001104659-18-065439,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180930,0,USD,1724091000,
0000063908-18-000064,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180930,0,USD,2266800000,
0000063908-18-000064,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20171231,0,USD,1976200000,
0000352825-18-000049,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180930,0,USD,85615000,
0000352825-18-000049,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20171231,0,USD,76582000,
0000931148-18-000034,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20180930,0,USD,204704000,
0000931148-18-000034,AccountsNotesAndLoansReceivableNetCurrent,us-gaap/2017,,20171231,0,USD,116841000,
0001163302-18-000064,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,2419000000,
0001163302-18-000064,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,2096000000,
0001393883-18-000047,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,19035000,
0001393883-18-000047,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,22196000,
0001558370-18-008360,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,837000000,
0001558370-18-008360,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,764000000,
0001393905-18-000316,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180331,0,USD,257909,
0001393905-18-000316,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,250796,
0001658566-18-000077,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,199533000,
0001658566-18-000077,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,210608000,
0001385849-18-000068,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,6449000,
0001385849-18-000068,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,5516000,
0001144204-18-057362,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,21115000,
0001144204-18-057362,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,26671000,
0001104659-18-065981,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,22629000,
0001104659-18-065981,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,34513000,
0001562762-18-000323,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,TrustCreatedInBrazil,20180930,0,USD,88000,
0001562762-18-000323,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,230999000,
0001562762-18-000323,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,221095000,
0001637558-18-000022,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,39414000,
0001637558-18-000022,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,44179000,
0001360901-18-000023,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,34111000,
0001360901-18-000023,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,41669000,
0001628280-18-013257,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,87000000,
0001628280-18-013257,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,63000000,
0001062292-18-000012,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,8044000,
0001062292-18-000012,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,5273000,
0000798354-18-000021,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,1551000000,
0000798354-18-000021,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,1359000000,
0001156039-18-000013,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,5024000000,
0001156039-18-000013,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,6286000000,
0001104659-18-064848,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,171100000,
0001104659-18-064848,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,204800000,
0001582568-18-000062,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,DevelopmentAssetsPredecessor,20171231,0,USD,0,
0001582568-18-000062,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,PBFLogisticsLP,20171231,0,USD,19794000,
0001582568-18-000062,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,24056000,
0001582568-18-000062,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,19794000,
0001561387-18-000009,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,37741000,
0001561387-18-000009,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,39725000,
0001136893-18-000058,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,1007000000,
0001136893-18-000058,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,1241000000,
0001295345-18-000050,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180630,0,USD,309,
0001295345-18-000050,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20170630,0,USD,0,
0000037996-18-000084,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,23273000000,
0000037996-18-000084,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,23282000000,
0000036047-18-000115,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,157580000,
0000036047-18-000115,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,145655000,
0001558370-18-007937,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,3039000,
0001558370-18-007937,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,2840000,
0001062993-18-004228,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180630,0,USD,44110,
0001062993-18-004228,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,122662,
0001062993-18-004230,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180531,0,USD,171812,
0001062993-18-004230,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180831,0,USD,194828,
0001558370-18-007981,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,11956797,
0001558370-18-007981,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,8952061,
0001721868-18-000643,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20161231,0,USD,203481,
0001721868-18-000643,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20151231,0,USD,383962,
0001022079-18-000180,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,1085000000,
0001022079-18-000180,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,1021000000,
0001393905-18-000304,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,250796,
0001393905-18-000304,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20161231,0,USD,224912,
0001511164-18-000607,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180731,0,USD,137371,
0001511164-18-000607,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180430,0,USD,99702,
0001462418-18-000055,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,96407000,
0001462418-18-000055,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,84400000,
0000887936-18-000072,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,116222000,
0000887936-18-000072,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,94873000,
0001579241-18-000037,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,OtherSubsidiaries,20180930,0,USD,445200000,
0001579241-18-000037,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,OtherSubsidiaries,20171231,0,USD,461000000,
0001579241-18-000037,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20180930,0,USD,451900000,
0001579241-18-000037,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,425800000,
0001466258-18-000221,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,IrIreland,20171231,0,USD,8500000,
0001466258-18-000221,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,IrIreland,20180930,0,USD,10800000,
0001466258-18-000221,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,IRIrishHoldings,20171231,0,USD,0,
0001466258-18-000221,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,IRIrishHoldings,20180930,0,USD,0,
0001466258-18-000221,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,IrGlobalHolding,20180930,0,USD,22600000,
0001466258-18-000221,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,IrGlobalHolding,20171231,0,USD,27300000,
0001466258-18-000221,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,IRLuxFinance,20180930,0,USD,16700000,
0001466258-18-000221,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2017,IRLuxFinance,20171231,0,USD,6900000,
